ID,ACCOUNT_ID,EVENT,TIMESTAMP,PAGE_URL,BUTTON_LABEL
2700,57,Button Clicked,2022-03-22T20:28:13,,Subscribe
2701,57,Page Viewed,2022-03-22T20:28:32,www.piespace.example/home,
2702,167,Page Viewed,2022-03-22T20:28:37,www.piespace.example/pies,
2703,75,Page Viewed,2022-03-22T20:32:00,www.piespace.example/home,
2704,83,Page Viewed,2022-03-22T20:32:09,www.piespace.example/invite,
2705,83,Page Viewed,2022-03-22T20:32:09,www.piespace.example/home,
2706,83,Page Viewed,2022-03-22T20:34:00,www.piespace.example/login,
2707,83,Page Viewed,2022-03-22T20:34:00,www.piespace.example/invite,
2708,178,Page Viewed,2022-03-22T20:34:56,www.piespace.example/pies,
2709,57,Page Viewed,2022-03-22T20:35:22,www.piespace.example/help,
2710,57,Page Viewed,2022-03-22T20:35:22,www.piespace.example/login,
2711,75,Page Viewed,2022-03-22T20:35:26,www.piespace.example/help,
2712,167,Page Viewed,2022-03-22T20:35:55,www.piespace.example/help,
2713,75,Page Viewed,2022-03-22T20:37:28,www.piespace.example/invite,
2714,1209,Page Viewed,2022-03-22T20:42:59,www.piespace.example/pies,
2715,130,Page Viewed,2022-03-22T20:45:40,www.piespace.example/login,
2716,65,Page Viewed,2022-03-22T20:46:57,www.piespace.example/login,
2717,20,Page Viewed,2022-03-22T20:48:16,www.piespace.example/login,
2718,20,Page Viewed,2022-03-22T20:48:16,www.piespace.example/home,
2719,453,Page Viewed,2022-03-22T20:49:39,www.piespace.example/home,
2720,206,Button Clicked,2022-03-22T20:49:59,,Subscribe
2721,167,Page Viewed,2022-03-22T20:50:06,www.piespace.example/help,
2722,65,Page Viewed,2022-03-22T20:50:20,www.piespace.example/help,
2723,206,Button Clicked,2022-03-22T20:52:13,,Signup
2724,57,Page Viewed,2022-03-22T20:53:58,www.piespace.example/login,
2725,57,Button Clicked,2022-03-22T20:55:12,,Subscribe
2726,50,Button Clicked,2022-03-22T20:55:25,,Checkout
2727,65,Page Viewed,2022-03-22T20:56:12,www.piespace.example/pies,
2728,106,Page Viewed,2022-03-22T20:56:59,www.piespace.example/help,
2729,50,Page Viewed,2022-03-22T20:57:12,www.piespace.example/home,
2730,50,Page Viewed,2022-03-22T20:57:12,www.piespace.example/pies,
2731,50,Page Viewed,2022-03-22T20:57:13,www.piespace.example/pies,
2732,20,Page Viewed,2022-03-22T21:00:51,www.piespace.example/home,
2733,65,Page Viewed,2022-03-22T21:05:23,www.piespace.example/home,
2734,108,Page Viewed,2022-03-22T21:06:56,www.piespace.example/pies,
2735,65,Page Viewed,2022-03-22T21:07:18,www.piespace.example/login,
2736,50,Page Viewed,2022-03-22T21:07:40,www.piespace.example/invite,
2737,20,Page Viewed,2022-03-22T21:08:19,www.piespace.example/home,
2738,20,Page Viewed,2022-03-22T21:08:42,www.piespace.example/login,
2739,65,Page Viewed,2022-03-22T21:09:30,www.piespace.example/login,
2740,57,Page Viewed,2022-03-22T21:13:13,www.piespace.example/help,
2741,75,Page Viewed,2022-03-22T21:13:32,www.piespace.example/help,
2742,65,Button Clicked,2022-03-22T21:13:48,,Invite
2743,65,Page Viewed,2022-03-22T21:14:14,www.piespace.example/pies,
2744,53,Page Viewed,2022-03-22T21:14:57,www.piespace.example/home,
2745,106,Page Viewed,2022-03-22T21:17:09,www.piespace.example/invite,
2746,57,Page Viewed,2022-03-22T21:21:08,www.piespace.example/home,
2747,57,Page Viewed,2022-03-22T21:24:20,www.piespace.example/pies,
2748,20,Page Viewed,2022-03-22T21:25:11,www.piespace.example/pies,
2749,20,Page Viewed,2022-03-22T21:25:11,www.piespace.example/invite,
2750,124,Button Clicked,2022-03-22T21:25:50,,Signup
2751,20,Page Viewed,2022-03-22T21:26:37,www.piespace.example/home,
2752,20,Page Viewed,2022-03-22T21:26:37,www.piespace.example/home,
2753,20,Page Viewed,2022-03-22T21:26:37,www.piespace.example/help,
2754,20,Page Viewed,2022-03-22T21:29:55,www.piespace.example/login,
2755,178,Page Viewed,2022-03-22T21:46:39,www.piespace.example/login,
2756,50,Page Viewed,2022-03-22T21:47:16,www.piespace.example/invite,
2757,50,Page Viewed,2022-03-22T21:47:16,www.piespace.example/help,
2758,50,Page Viewed,2022-03-22T21:47:16,www.piespace.example/invite,
2759,50,Page Viewed,2022-03-22T21:47:17,www.piespace.example/help,
2760,50,Page Viewed,2022-03-22T21:47:17,www.piespace.example/help,
2761,50,Page Viewed,2022-03-22T21:48:07,www.piespace.example/home,
2762,57,Page Viewed,2022-03-22T21:50:13,www.piespace.example/home,
2763,76,Page Viewed,2022-03-22T22:00:26,www.piespace.example/home,
2764,76,Page Viewed,2022-03-22T22:02:26,www.piespace.example/pies,
2765,20,Page Viewed,2022-03-22T22:13:43,www.piespace.example/home,
2766,165,Page Viewed,2022-03-22T22:16:31,www.piespace.example/login,
2767,1049,Button Clicked,2022-03-22T22:42:00,,Signup
2768,1049,Page Viewed,2022-03-22T22:42:23,www.piespace.example/pies,
2769,68,Page Viewed,2022-03-22T23:28:17,www.piespace.example/login,
2770,68,Page Viewed,2022-03-22T23:30:03,www.piespace.example/login,
2771,741,Page Viewed,2022-03-23T00:01:26,www.piespace.example/home,
2772,42,Page Viewed,2022-03-23T00:37:09,www.piespace.example/pies,
2773,76,Page Viewed,2022-03-23T00:45:05,www.piespace.example/pies,
2774,42,Page Viewed,2022-03-23T01:01:58,www.piespace.example/invite,
2775,894,Page Viewed,2022-03-23T01:28:18,www.piespace.example/invite,
2776,181,Button Clicked,2022-03-23T01:50:24,,Signup
2777,181,Page Viewed,2022-03-23T01:51:34,www.piespace.example/invite,
2778,181,Page Viewed,2022-03-23T01:51:34,www.piespace.example/invite,
2779,181,Page Viewed,2022-03-23T01:51:35,www.piespace.example/home,
2780,181,Page Viewed,2022-03-23T01:51:37,www.piespace.example/pies,
2781,181,Page Viewed,2022-03-23T01:51:38,www.piespace.example/invite,
2782,181,Page Viewed,2022-03-23T01:51:39,www.piespace.example/help,
2783,181,Button Clicked,2022-03-23T01:57:32,,Checkout
2784,181,Page Viewed,2022-03-23T01:57:33,www.piespace.example/home,
2785,181,Page Viewed,2022-03-23T01:57:33,www.piespace.example/invite,
2786,181,Page Viewed,2022-03-23T01:57:34,www.piespace.example/help,
2787,181,Page Viewed,2022-03-23T01:57:35,www.piespace.example/pies,
2788,181,Page Viewed,2022-03-23T01:57:36,www.piespace.example/help,
2789,181,Page Viewed,2022-03-23T01:57:36,www.piespace.example/home,
2790,181,Page Viewed,2022-03-23T01:57:37,www.piespace.example/home,
2791,181,Page Viewed,2022-03-23T01:57:38,www.piespace.example/home,
2792,181,Page Viewed,2022-03-23T01:57:38,www.piespace.example/pies,
2793,181,Page Viewed,2022-03-23T01:57:39,www.piespace.example/invite,
2794,181,Page Viewed,2022-03-23T01:57:39,www.piespace.example/invite,
2795,181,Page Viewed,2022-03-23T01:57:39,www.piespace.example/home,
2796,181,Page Viewed,2022-03-23T01:57:40,www.piespace.example/login,
2797,181,Button Clicked,2022-03-23T01:57:41,,Invite
2798,181,Page Viewed,2022-03-23T01:57:41,www.piespace.example/invite,
2799,181,Page Viewed,2022-03-23T01:57:42,www.piespace.example/home,
2800,181,Page Viewed,2022-03-23T01:57:42,www.piespace.example/login,
2801,181,Page Viewed,2022-03-23T01:57:43,www.piespace.example/help,
2802,181,Page Viewed,2022-03-23T01:57:45,www.piespace.example/home,
2803,181,Page Viewed,2022-03-23T01:57:46,www.piespace.example/pies,
2804,181,Page Viewed,2022-03-23T01:57:47,www.piespace.example/home,
2805,181,Page Viewed,2022-03-23T01:57:48,www.piespace.example/invite,
2806,181,Page Viewed,2022-03-23T01:57:48,www.piespace.example/home,
2807,181,Page Viewed,2022-03-23T01:57:49,www.piespace.example/help,
2808,181,Page Viewed,2022-03-23T01:57:50,www.piespace.example/login,
2809,181,Page Viewed,2022-03-23T01:57:50,www.piespace.example/help,
2810,181,Button Clicked,2022-03-23T01:57:52,,Subscribe
2811,181,Page Viewed,2022-03-23T01:57:54,www.piespace.example/home,
2812,42,Page Viewed,2022-03-23T02:04:13,www.piespace.example/home,
2813,181,Button Clicked,2022-03-23T02:04:46,,Subscribe
2814,181,Page Viewed,2022-03-23T02:04:46,www.piespace.example/invite,
2815,181,Page Viewed,2022-03-23T02:04:47,www.piespace.example/invite,
2816,181,Page Viewed,2022-03-23T02:04:47,www.piespace.example/pies,
2817,181,Page Viewed,2022-03-23T02:04:48,www.piespace.example/pies,
2818,181,Page Viewed,2022-03-23T02:04:49,www.piespace.example/login,
2819,181,Page Viewed,2022-03-23T02:04:49,www.piespace.example/invite,
2820,181,Page Viewed,2022-03-23T02:04:50,www.piespace.example/home,
2821,181,Page Viewed,2022-03-23T02:04:53,www.piespace.example/login,
2822,181,Page Viewed,2022-03-23T02:04:54,www.piespace.example/invite,
2823,181,Page Viewed,2022-03-23T02:04:55,www.piespace.example/pies,
2824,181,Page Viewed,2022-03-23T02:04:56,www.piespace.example/login,
2825,181,Page Viewed,2022-03-23T02:04:57,www.piespace.example/home,
2826,181,Page Viewed,2022-03-23T02:04:59,www.piespace.example/pies,
2827,181,Page Viewed,2022-03-23T02:05:00,www.piespace.example/invite,
2828,181,Page Viewed,2022-03-23T02:05:00,www.piespace.example/login,
2829,181,Page Viewed,2022-03-23T02:05:01,www.piespace.example/pies,
2830,181,Page Viewed,2022-03-23T02:05:01,www.piespace.example/invite,
2831,181,Page Viewed,2022-03-23T02:05:02,www.piespace.example/invite,
2832,181,Page Viewed,2022-03-23T02:05:02,www.piespace.example/invite,
2833,181,Page Viewed,2022-03-23T02:05:03,www.piespace.example/home,
2834,181,Page Viewed,2022-03-23T02:05:04,www.piespace.example/home,
2835,181,Page Viewed,2022-03-23T02:05:04,www.piespace.example/help,
2836,181,Button Clicked,2022-03-23T02:05:05,,Create Item
2837,181,Page Viewed,2022-03-23T02:05:05,www.piespace.example/login,
2838,181,Page Viewed,2022-03-23T02:05:06,www.piespace.example/help,
2839,181,Page Viewed,2022-03-23T02:05:06,www.piespace.example/login,
2840,181,Page Viewed,2022-03-23T02:05:07,www.piespace.example/pies,
2841,181,Page Viewed,2022-03-23T02:05:07,www.piespace.example/home,
2842,181,Page Viewed,2022-03-23T02:05:08,www.piespace.example/login,
2843,181,Page Viewed,2022-03-23T02:05:09,www.piespace.example/pies,
2844,181,Page Viewed,2022-03-23T02:05:09,www.piespace.example/home,
2845,181,Page Viewed,2022-03-23T02:05:10,www.piespace.example/pies,
2846,181,Button Clicked,2022-03-23T02:05:10,,Checkout
2847,181,Page Viewed,2022-03-23T02:05:11,www.piespace.example/home,
2848,181,Page Viewed,2022-03-23T02:05:13,www.piespace.example/home,
2849,181,Button Clicked,2022-03-23T02:11:04,,Subscribe
2850,181,Page Viewed,2022-03-23T02:11:04,www.piespace.example/pies,
2851,181,Page Viewed,2022-03-23T02:11:05,www.piespace.example/invite,
2852,181,Page Viewed,2022-03-23T02:11:07,www.piespace.example/invite,
2853,181,Button Clicked,2022-03-23T02:11:08,,Invite
2854,181,Page Viewed,2022-03-23T02:11:08,www.piespace.example/pies,
2855,181,Page Viewed,2022-03-23T02:11:10,www.piespace.example/help,
2856,181,Page Viewed,2022-03-23T02:11:10,www.piespace.example/help,
2857,181,Page Viewed,2022-03-23T02:11:11,www.piespace.example/login,
2858,181,Page Viewed,2022-03-23T02:11:12,www.piespace.example/login,
2859,181,Page Viewed,2022-03-23T02:11:12,www.piespace.example/pies,
2860,181,Page Viewed,2022-03-23T02:11:13,www.piespace.example/help,
2861,181,Page Viewed,2022-03-23T02:11:13,www.piespace.example/home,
2862,181,Page Viewed,2022-03-23T02:11:14,www.piespace.example/pies,
2863,181,Page Viewed,2022-03-23T02:11:15,www.piespace.example/home,
2864,181,Page Viewed,2022-03-23T02:11:16,www.piespace.example/pies,
2865,181,Page Viewed,2022-03-23T02:11:17,www.piespace.example/home,
2866,181,Button Clicked,2022-03-23T02:11:18,,Checkout
2867,181,Page Viewed,2022-03-23T02:11:18,www.piespace.example/home,
2868,181,Page Viewed,2022-03-23T02:11:19,www.piespace.example/invite,
2869,181,Page Viewed,2022-03-23T02:11:20,www.piespace.example/invite,
2870,181,Page Viewed,2022-03-23T02:11:21,www.piespace.example/pies,
2871,181,Page Viewed,2022-03-23T02:11:21,www.piespace.example/pies,
2872,181,Page Viewed,2022-03-23T02:11:22,www.piespace.example/invite,
2873,181,Page Viewed,2022-03-23T02:11:24,www.piespace.example/login,
2874,181,Button Clicked,2022-03-23T02:11:24,,Checkout
2875,181,Page Viewed,2022-03-23T02:11:25,www.piespace.example/pies,
2876,181,Page Viewed,2022-03-23T02:11:26,www.piespace.example/invite,
2877,181,Page Viewed,2022-03-23T02:11:27,www.piespace.example/home,
2878,181,Page Viewed,2022-03-23T02:11:27,www.piespace.example/pies,
2879,125,Page Viewed,2022-03-23T02:12:07,www.piespace.example/login,
2880,181,Page Viewed,2022-03-23T02:12:50,www.piespace.example/invite,
2881,181,Page Viewed,2022-03-23T02:12:51,www.piespace.example/invite,
2882,181,Page Viewed,2022-03-23T02:12:51,www.piespace.example/invite,
2883,181,Page Viewed,2022-03-23T02:12:52,www.piespace.example/help,
2884,181,Page Viewed,2022-03-23T02:12:52,www.piespace.example/invite,
2885,181,Page Viewed,2022-03-23T02:12:52,www.piespace.example/home,
2886,181,Button Clicked,2022-03-23T02:13:00,,Subscribe
2887,181,Page Viewed,2022-03-23T02:13:01,www.piespace.example/login,
2888,181,Page Viewed,2022-03-23T02:13:01,www.piespace.example/help,
2889,181,Page Viewed,2022-03-23T02:13:02,www.piespace.example/invite,
2890,181,Page Viewed,2022-03-23T02:13:03,www.piespace.example/pies,
2891,181,Page Viewed,2022-03-23T02:13:04,www.piespace.example/login,
2892,181,Page Viewed,2022-03-23T02:13:13,www.piespace.example/invite,
2893,181,Page Viewed,2022-03-23T02:13:13,www.piespace.example/help,
2894,181,Page Viewed,2022-03-23T02:13:15,www.piespace.example/home,
2895,181,Page Viewed,2022-03-23T02:13:16,www.piespace.example/help,
2896,181,Page Viewed,2022-03-23T02:13:16,www.piespace.example/login,
2897,181,Button Clicked,2022-03-23T02:13:22,,Invite
2898,181,Page Viewed,2022-03-23T02:13:22,www.piespace.example/pies,
2899,181,Page Viewed,2022-03-23T02:13:23,www.piespace.example/pies,
2900,181,Page Viewed,2022-03-23T02:13:23,www.piespace.example/home,
2901,181,Page Viewed,2022-03-23T02:13:24,www.piespace.example/invite,
2902,181,Page Viewed,2022-03-23T02:13:24,www.piespace.example/home,
2903,125,Page Viewed,2022-03-23T02:13:25,www.piespace.example/pies,
2904,181,Page Viewed,2022-03-23T02:13:25,www.piespace.example/invite,
2905,181,Page Viewed,2022-03-23T02:13:26,www.piespace.example/login,
2906,181,Page Viewed,2022-03-23T02:13:26,www.piespace.example/home,
2907,181,Page Viewed,2022-03-23T02:13:34,www.piespace.example/help,
2908,181,Page Viewed,2022-03-23T02:13:35,www.piespace.example/login,
2909,181,Page Viewed,2022-03-23T02:13:36,www.piespace.example/pies,
2910,181,Page Viewed,2022-03-23T02:13:36,www.piespace.example/login,
2911,181,Page Viewed,2022-03-23T02:13:37,www.piespace.example/home,
2912,125,Page Viewed,2022-03-23T02:37:26,www.piespace.example/help,
2913,140,Page Viewed,2022-03-23T02:48:46,www.piespace.example/help,
2914,140,Page Viewed,2022-03-23T03:03:54,www.piespace.example/invite,
2915,140,Page Viewed,2022-03-23T03:10:20,www.piespace.example/home,
2916,140,Page Viewed,2022-03-23T03:18:07,www.piespace.example/invite,
2917,388,Button Clicked,2022-03-23T03:37:26,,Checkout
2918,215,Page Viewed,2022-03-23T03:42:50,www.piespace.example/help,
2919,215,Page Viewed,2022-03-23T03:42:51,www.piespace.example/pies,
2920,215,Page Viewed,2022-03-23T03:42:51,www.piespace.example/help,
2921,215,Page Viewed,2022-03-23T03:42:51,www.piespace.example/help,
2922,215,Page Viewed,2022-03-23T03:42:51,www.piespace.example/home,
2923,215,Page Viewed,2022-03-23T03:42:51,www.piespace.example/help,
2924,388,Page Viewed,2022-03-23T03:48:42,www.piespace.example/invite,
2925,895,Button Clicked,2022-03-23T04:17:50,,Checkout
2926,895,Page Viewed,2022-03-23T04:18:02,www.piespace.example/login,
2927,895,Page Viewed,2022-03-23T04:18:35,www.piespace.example/help,
2928,780,Button Clicked,2022-03-23T04:52:09,,Subscribe
2929,1415,Button Clicked,2022-03-23T04:59:01,,Invite
2930,80,Page Viewed,2022-03-23T05:03:28,www.piespace.example/pies,
2931,80,Page Viewed,2022-03-23T05:18:38,www.piespace.example/invite,
2932,80,Page Viewed,2022-03-23T05:25:34,www.piespace.example/pies,
2933,80,Page Viewed,2022-03-23T05:39:35,www.piespace.example/invite,
2934,80,Page Viewed,2022-03-23T05:42:01,www.piespace.example/login,
2935,388,Page Viewed,2022-03-23T05:44:37,www.piespace.example/pies,
2936,171,Page Viewed,2022-03-23T06:12:50,www.piespace.example/pies,
2937,140,Page Viewed,2022-03-23T06:15:21,www.piespace.example/help,
2938,80,Page Viewed,2022-03-23T06:19:06,www.piespace.example/invite,
2939,80,Page Viewed,2022-03-23T06:21:51,www.piespace.example/help,
2940,80,Page Viewed,2022-03-23T06:21:56,www.piespace.example/help,
2941,80,Page Viewed,2022-03-23T06:35:19,www.piespace.example/invite,
2942,483,Button Clicked,2022-03-23T06:41:15,,Subscribe
2943,171,Page Viewed,2022-03-23T06:45:26,www.piespace.example/pies,
2944,171,Page Viewed,2022-03-23T06:48:41,www.piespace.example/invite,
2945,121,Page Viewed,2022-03-23T06:51:49,www.piespace.example/login,
2946,1331,Page Viewed,2022-03-23T06:52:21,www.piespace.example/login,
2947,80,Page Viewed,2022-03-23T06:53:56,www.piespace.example/login,
2948,483,Button Clicked,2022-03-23T06:55:48,,Invite
2949,171,Page Viewed,2022-03-23T06:56:09,www.piespace.example/invite,
2950,171,Page Viewed,2022-03-23T06:56:09,www.piespace.example/pies,
2951,80,Page Viewed,2022-03-23T06:59:50,www.piespace.example/help,
2952,388,Page Viewed,2022-03-23T07:03:09,www.piespace.example/home,
2953,567,Button Clicked,2022-03-23T07:07:30,,Checkout
2954,567,Page Viewed,2022-03-23T07:08:15,www.piespace.example/login,
2955,80,Page Viewed,2022-03-23T07:08:37,www.piespace.example/help,
2956,80,Page Viewed,2022-03-23T07:12:59,www.piespace.example/help,
2957,80,Page Viewed,2022-03-23T07:14:47,www.piespace.example/help,
2958,80,Page Viewed,2022-03-23T07:19:11,www.piespace.example/invite,
2959,1182,Button Clicked,2022-03-23T07:23:25,,Signup
2960,80,Page Viewed,2022-03-23T07:25:36,www.piespace.example/home,
2961,80,Page Viewed,2022-03-23T07:32:14,www.piespace.example/help,
2962,171,Button Clicked,2022-03-23T07:42:29,,Invite
2963,314,Page Viewed,2022-03-23T07:44:18,www.piespace.example/help,
2964,562,Page Viewed,2022-03-23T07:50:23,www.piespace.example/login,
2965,483,Page Viewed,2022-03-23T07:59:55,www.piespace.example/help,
2966,483,Page Viewed,2022-03-23T08:11:52,www.piespace.example/pies,
2967,388,Page Viewed,2022-03-23T08:14:26,www.piespace.example/home,
2968,483,Page Viewed,2022-03-23T08:19:29,www.piespace.example/home,
2969,5,Page Viewed,2022-03-23T08:20:37,www.piespace.example/login,
2970,5,Page Viewed,2022-03-23T08:20:37,www.piespace.example/pies,
2971,171,Page Viewed,2022-03-23T08:26:22,www.piespace.example/invite,
2972,89,Page Viewed,2022-03-23T08:30:15,www.piespace.example/help,
2973,89,Page Viewed,2022-03-23T08:30:15,www.piespace.example/pies,
2974,483,Page Viewed,2022-03-23T08:33:06,www.piespace.example/pies,
2975,5,Page Viewed,2022-03-23T08:50:53,www.piespace.example/home,
2976,125,Button Clicked,2022-03-23T08:52:49,,Checkout
2977,125,Page Viewed,2022-03-23T08:55:33,www.piespace.example/home,
2978,125,Page Viewed,2022-03-23T08:55:33,www.piespace.example/login,
2979,125,Page Viewed,2022-03-23T08:55:33,www.piespace.example/login,
2980,125,Page Viewed,2022-03-23T08:55:33,www.piespace.example/help,
2981,85,Button Clicked,2022-03-23T09:00:02,,Create Item
2982,85,Page Viewed,2022-03-23T09:11:27,www.piespace.example/login,
2983,85,Page Viewed,2022-03-23T09:11:28,www.piespace.example/login,
2984,85,Page Viewed,2022-03-23T09:11:28,www.piespace.example/help,
2985,85,Page Viewed,2022-03-23T09:11:28,www.piespace.example/login,
2986,85,Page Viewed,2022-03-23T09:11:34,www.piespace.example/help,
2987,85,Page Viewed,2022-03-23T09:11:34,www.piespace.example/invite,
2988,85,Page Viewed,2022-03-23T09:11:35,www.piespace.example/home,
2989,85,Page Viewed,2022-03-23T09:11:35,www.piespace.example/pies,
2990,85,Page Viewed,2022-03-23T09:11:35,www.piespace.example/invite,
2991,85,Page Viewed,2022-03-23T09:11:35,www.piespace.example/invite,
2992,60,Page Viewed,2022-03-23T09:12:26,www.piespace.example/pies,
2993,171,Page Viewed,2022-03-23T09:13:32,www.piespace.example/login,
2994,60,Page Viewed,2022-03-23T09:14:42,www.piespace.example/help,
2995,60,Page Viewed,2022-03-23T09:18:50,www.piespace.example/help,
2996,60,Page Viewed,2022-03-23T09:24:50,www.piespace.example/help,
2997,171,Page Viewed,2022-03-23T09:25:55,www.piespace.example/home,
2998,5,Page Viewed,2022-03-23T09:29:21,www.piespace.example/login,
2999,5,Page Viewed,2022-03-23T09:29:21,www.piespace.example/help,
3000,5,Page Viewed,2022-03-23T09:29:22,www.piespace.example/login,
3001,342,Page Viewed,2022-03-23T09:29:33,www.piespace.example/invite,
3002,562,Page Viewed,2022-03-23T09:29:48,www.piespace.example/pies,
3003,34,Page Viewed,2022-03-23T09:30:43,www.piespace.example/invite,
3004,34,Page Viewed,2022-03-23T09:30:44,www.piespace.example/login,
3005,34,Page Viewed,2022-03-23T09:30:44,www.piespace.example/pies,
3006,34,Page Viewed,2022-03-23T09:30:44,www.piespace.example/help,
3007,34,Page Viewed,2022-03-23T09:30:45,www.piespace.example/home,
3008,34,Page Viewed,2022-03-23T09:30:45,www.piespace.example/invite,
3009,342,Page Viewed,2022-03-23T09:31:20,www.piespace.example/pies,
3010,125,Page Viewed,2022-03-23T09:32:16,www.piespace.example/help,
3011,60,Page Viewed,2022-03-23T09:34:03,www.piespace.example/login,
3012,125,Button Clicked,2022-03-23T09:39:59,,Signup
3013,60,Page Viewed,2022-03-23T09:40:42,www.piespace.example/help,
3014,125,Page Viewed,2022-03-23T09:40:45,www.piespace.example/help,
3015,60,Page Viewed,2022-03-23T09:44:54,www.piespace.example/help,
3016,342,Page Viewed,2022-03-23T09:46:10,www.piespace.example/pies,
3017,184,Button Clicked,2022-03-23T09:47:26,,Invite
3018,60,Page Viewed,2022-03-23T09:51:08,www.piespace.example/invite,
3019,342,Page Viewed,2022-03-23T09:51:58,www.piespace.example/login,
3020,5,Page Viewed,2022-03-23T09:53:25,www.piespace.example/help,
3021,5,Page Viewed,2022-03-23T09:53:25,www.piespace.example/invite,
3022,483,Page Viewed,2022-03-23T09:54:11,www.piespace.example/login,
3023,60,Page Viewed,2022-03-23T09:56:31,www.piespace.example/home,
3024,121,Button Clicked,2022-03-23T09:56:43,,Checkout
3025,121,Page Viewed,2022-03-23T09:57:01,www.piespace.example/login,
3026,126,Button Clicked,2022-03-23T09:59:03,,Create Item
3027,126,Page Viewed,2022-03-23T09:59:17,www.piespace.example/help,
3028,5,Page Viewed,2022-03-23T10:02:18,www.piespace.example/pies,
3029,54,Button Clicked,2022-03-23T10:13:23,,Subscribe
3030,60,Page Viewed,2022-03-23T10:15:49,www.piespace.example/home,
3031,46,Button Clicked,2022-03-23T10:21:48,,Signup
3032,46,Page Viewed,2022-03-23T10:22:34,www.piespace.example/login,
3033,125,Page Viewed,2022-03-23T10:26:55,www.piespace.example/invite,
3034,388,Button Clicked,2022-03-23T10:32:13,,Checkout
3035,85,Page Viewed,2022-03-23T10:35:47,www.piespace.example/help,
3036,85,Page Viewed,2022-03-23T10:37:43,www.piespace.example/home,
3037,342,Page Viewed,2022-03-23T10:40:37,www.piespace.example/login,
3038,342,Page Viewed,2022-03-23T10:41:05,www.piespace.example/pies,
3039,483,Page Viewed,2022-03-23T10:47:44,www.piespace.example/pies,
3040,342,Page Viewed,2022-03-23T10:48:23,www.piespace.example/help,
3041,342,Page Viewed,2022-03-23T10:48:29,www.piespace.example/pies,
3042,483,Page Viewed,2022-03-23T10:51:45,www.piespace.example/invite,
3043,209,Page Viewed,2022-03-23T10:58:25,www.piespace.example/home,
3044,60,Page Viewed,2022-03-23T10:59:01,www.piespace.example/home,
3045,60,Page Viewed,2022-03-23T11:01:57,www.piespace.example/invite,
3046,472,Page Viewed,2022-03-23T11:15:59,www.piespace.example/help,
3047,472,Page Viewed,2022-03-23T11:15:59,www.piespace.example/help,
3048,388,Page Viewed,2022-03-23T11:17:48,www.piespace.example/help,
3049,388,Page Viewed,2022-03-23T11:17:48,www.piespace.example/help,
3050,388,Page Viewed,2022-03-23T11:17:49,www.piespace.example/home,
3051,388,Page Viewed,2022-03-23T11:17:49,www.piespace.example/help,
3052,80,Page Viewed,2022-03-23T11:25:46,www.piespace.example/invite,
3053,12,Button Clicked,2022-03-23T11:28:36,,Create Item
3054,482,Button Clicked,2022-03-23T11:28:43,,Create Item
3055,482,Page Viewed,2022-03-23T11:29:28,www.piespace.example/help,
3056,12,Page Viewed,2022-03-23T11:29:35,www.piespace.example/invite,
3057,80,Page Viewed,2022-03-23T11:29:52,www.piespace.example/invite,
3058,12,Page Viewed,2022-03-23T11:31:37,www.piespace.example/help,
3059,483,Page Viewed,2022-03-23T11:31:40,www.piespace.example/home,
3060,80,Page Viewed,2022-03-23T11:32:21,www.piespace.example/pies,
3061,482,Page Viewed,2022-03-23T11:32:53,www.piespace.example/help,
3062,397,Button Clicked,2022-03-23T11:32:56,,Create Item
3063,773,Button Clicked,2022-03-23T11:37:48,,Signup
3064,482,Page Viewed,2022-03-23T11:38:29,www.piespace.example/help,
3065,80,Page Viewed,2022-03-23T11:41:41,www.piespace.example/pies,
3066,12,Page Viewed,2022-03-23T11:41:53,www.piespace.example/pies,
3067,12,Page Viewed,2022-03-23T11:43:43,www.piespace.example/pies,
3068,12,Page Viewed,2022-03-23T11:44:14,www.piespace.example/home,
3069,483,Page Viewed,2022-03-23T11:44:25,www.piespace.example/help,
3070,773,Page Viewed,2022-03-23T11:44:48,www.piespace.example/home,
3071,80,Page Viewed,2022-03-23T11:45:11,www.piespace.example/pies,
3072,51,Button Clicked,2022-03-23T11:46:09,,Invite
3073,51,Page Viewed,2022-03-23T11:46:19,www.piespace.example/home,
3074,482,Page Viewed,2022-03-23T11:49:06,www.piespace.example/home,
3075,80,Page Viewed,2022-03-23T11:49:11,www.piespace.example/invite,
3076,397,Page Viewed,2022-03-23T11:49:25,www.piespace.example/invite,
3077,80,Page Viewed,2022-03-23T11:51:57,www.piespace.example/login,
3078,482,Page Viewed,2022-03-23T11:52:06,www.piespace.example/login,
3079,483,Page Viewed,2022-03-23T11:53:58,www.piespace.example/pies,
3080,483,Page Viewed,2022-03-23T11:54:06,www.piespace.example/login,
3081,80,Page Viewed,2022-03-23T11:57:58,www.piespace.example/login,
3082,80,Page Viewed,2022-03-23T11:58:43,www.piespace.example/help,
3083,80,Page Viewed,2022-03-23T12:02:27,www.piespace.example/home,
3084,80,Page Viewed,2022-03-23T12:03:58,www.piespace.example/help,
3085,773,Button Clicked,2022-03-23T12:12:15,,Checkout
3086,773,Page Viewed,2022-03-23T12:12:46,www.piespace.example/login,
3087,773,Page Viewed,2022-03-23T12:13:36,www.piespace.example/pies,
3088,482,Page Viewed,2022-03-23T12:14:22,www.piespace.example/login,
3089,482,Page Viewed,2022-03-23T12:15:19,www.piespace.example/home,
